crs_dep_time,crs_arr_time,crs_elapsed_time,flights,distance,orig_weather_categ,dest_weather_categ,year,month,day,dep_time_of_day,arr_time_of_day,orig_region,dest_region,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier
757,915,138.0,1.0,606.0,0,0,2018,11,10,0,0,2,2,2.3117647058823527,6.31640625,5.078223270440252
1935,2233,178.0,1.0,1069.0,1,0,2018,4,23,3,1,2,9,3.2672413793103448,8.962962962962964,12.312328767123288
1820,1936,76.0,1.0,270.0,3,0,2018,4,20,3,3,2,1,9.53191489361702,-0.040169133192389,3.8531746031746033
728,1100,152.0,1.0,888.0,0,1,2019,2,8,0,0,0,9,6.101010101010101,5.653846153846154,5.078223270440252
1330,1605,155.0,1.0,762.0,3,0,2019,10,2,2,2,8,1,8.6875,-0.040169133192389,3.9402271368798565
2200,2350,110.0,1.0,500.0,1,1,2018,5,31,1,1,8,2,3.246987951807229,5.9855072463768115,5.078223270440252
2140,2300,80.0,1.0,143.0,0,0,2018,7,7,1,1,8,9,12.975961538461538,8.88,8.24934929724102
1950,2154,244.0,1.0,1498.0,4,0,2019,11,11,3,1,3,5,8.521739130434783,-0.6521739130434783,8.24934929724102
1909,2011,62.0,1.0,204.0,1,1,2019,4,19,3,3,2,1,6.568421052631579,0.3163265306122449,5.078223270440252
805,1148,163.0,1.0,1014.0,1,2,2019,7,20,0,0,5,7,10.992424242424242,5.515463917525773,8.24934929724102
1730,2200,150.0,1.0,1020.0,0,0,2019,7,6,3,1,5,8,3.3743589743589744,0.85,3.9402271368798565
1705,1820,75.0,1.0,296.0,0,2,2019,9,18,3,3,7,5,-3.3,3.8076923076923075,3.9402271368798565
2000,2107,67.0,1.0,283.0,0,0,2019,7,25,3,1,8,9,2.8823529411764706,9.756756756756756,8.24934929724102
1908,2121,253.0,1.0,1605.0,3,1,2018,10,1,3,1,8,0,12.975961538461538,7.986149584487535,8.24934929724102
1100,1216,136.0,1.0,589.0,4,2,2019,4,2,0,2,2,2,13.333333333333334,6.31640625,8.24934929724102
1445,1725,160.0,1.0,994.0,1,1,2019,8,20,2,3,2,9,3.2672413793103448,4.354838709677419,3.9402271368798565
1133,1359,146.0,1.0,828.0,1,1,2019,4,8,0,2,2,9,9.53191489361702,8.962962962962964,3.8531746031746033
1030,1200,90.0,1.0,453.0,0,0,2019,7,26,0,2,6,8,7.380952380952381,0.85,3.9402271368798565
1154,1925,271.0,1.0,1979.0,0,0,2019,8,19,0,3,7,2,-0.7631578947368421,2.8487394957983194,3.8531746031746033
1235,1331,56.0,1.0,175.0,0,0,2018,11,22,2,2,6,8,7.569148936170213,2.76,5.078223270440252
1908,2309,181.0,1.0,1105.0,0,1,2019,6,29,3,1,6,1,6.6125,11.274809160305344,9.975708502024291
1905,2110,245.0,1.0,1728.0,0,0,2018,8,10,3,1,3,5,5.879310344827586,3.2777777777777777,3.9402271368798565
1635,1740,65.0,1.0,304.0,3,1,2018,10,12,2,3,5,5,3.3743589743589744,3.2777777777777777,3.9402271368798565
1752,2000,128.0,1.0,759.0,3,1,2018,12,31,3,3,2,9,20.82941176470588,7.032258064516129,5.078223270440252
2024,2154,90.0,1.0,455.0,3,1,2018,6,16,3,1,5,4,10.992424242424242,3.0,8.24934929724102
1127,1640,193.0,1.0,1299.0,0,0,2018,6,13,0,2,5,3,5.15566037735849,5.432558139534883,3.8531746031746033
505,605,60.0,1.0,172.0,0,2,2019,5,29,0,0,7,5,-9.166666666666666,4.6437246963562755,0.2486865148861646
1644,1903,319.0,1.0,2077.0,0,2,2019,4,28,2,3,2,5,6.201438848920863,3.2777777777777777,5.078223270440252
1220,1359,99.0,1.0,547.0,1,1,2018,7,16,2,2,2,9,2.3117647058823527,7.032258064516129,3.8531746031746033
1716,1914,118.0,1.0,594.0,1,1,2019,5,12,3,3,2,1,2.3117647058823527,-0.5096153846153846,3.8531746031746033
649,945,296.0,1.0,1735.0,2,2,2018,11,26,0,0,0,5,6.101010101010101,5.147465437788019,8.24934929724102
510,640,90.0,1.0,386.0,0,0,2019,11,1,0,0,2,1,20.25,0.8445945945945946,5.078223270440252
940,1136,176.0,1.0,867.0,0,2,2019,2,3,0,0,9,2,8.71359223300971,6.31640625,8.24934929724102
600,1312,252.0,1.0,1927.0,0,0,2019,1,13,0,2,7,2,3.3659574468085105,2.8487394957983194,3.8531746031746033
705,1014,129.0,1.0,761.0,3,2,2018,5,13,0,0,6,2,7.569148936170213,5.9855072463768115,5.078223270440252
700,812,72.0,1.0,184.0,3,2,2018,11,28,0,0,8,6,8.6875,5.1256830601092895,3.8531746031746033
630,846,136.0,1.0,696.0,1,1,2018,12,1,0,0,7,5,2.0987654320987654,4.6437246963562755,0.2486865148861646
2000,2328,148.0,1.0,1044.0,1,2,2019,2,3,3,1,5,3,3.3743589743589744,-0.618421052631579,5.078223270440252
1310,1443,93.0,1.0,372.0,0,0,2019,11,17,2,2,7,5,1.3088235294117647,5.147465437788019,0.2486865148861646
1755,1923,88.0,1.0,296.0,1,2,2019,7,18,3,3,8,9,22.07547169811321,7.739130434782608,8.24934929724102
1438,1709,151.0,1.0,986.0,3,2,2019,11,14,2,3,2,2,87.14285714285714,3.4166666666666665,6.519685039370079
1455,1617,82.0,1.0,316.0,3,2,2018,2,27,2,2,6,8,4.889952153110048,9.4,8.24934929724102
1045,1239,114.0,1.0,523.0,1,0,2018,10,13,0,2,8,1,13.46875,-4.357142857142857,5.078223270440252
700,1044,164.0,1.0,1124.0,3,2,2019,12,26,0,0,0,6,4.353191489361702,5.1256830601092895,3.8531746031746033
1030,1126,116.0,1.0,628.0,0,0,2019,5,16,0,0,5,0,10.992424242424242,2.7577092511013217,16.312883435582823
1424,1600,96.0,1.0,200.0,3,1,2018,3,30,2,2,9,9,8.71359223300971,11.220095693779903,8.24934929724102
2155,35,160.0,1.0,937.0,3,0,2018,4,11,1,1,3,8,5.879310344827586,0.85,3.9402271368798565
1125,1500,155.0,1.0,981.0,3,2,2019,1,10,0,2,6,2,9.616279069767442,2.8487394957983194,3.9402271368798565
1033,1621,228.0,1.0,1754.0,0,0,2019,1,27,0,2,5,6,10.992424242424242,5.1256830601092895,12.312328767123288
1320,1513,113.0,1.0,594.0,1,0,2018,11,9,2,2,2,1,2.3117647058823527,-0.5096153846153846,3.8531746031746033
1415,1515,60.0,1.0,148.0,1,1,2019,4,18,2,2,6,8,6.6125,0.85,3.9402271368798565
713,1004,111.0,1.0,526.0,0,0,2019,5,21,0,0,1,1,-3.8,0.8445945945945946,5.078223270440252
900,954,114.0,1.0,591.0,1,1,2019,8,4,0,0,2,2,2.3117647058823527,8.442477876106194,3.8531746031746033
2305,800,355.0,1.0,2586.0,3,1,2019,7,12,1,0,7,9,3.6157205240174672,8.962962962962964,5.078223270440252
950,1211,141.0,1.0,781.0,1,0,2018,6,17,0,2,6,3,4.889952153110048,4.414634146341464,8.24934929724102
1607,1716,69.0,1.0,190.0,0,0,2018,7,13,2,3,7,5,3.6157205240174672,-10.0,8.24934929724102
1625,1907,102.0,1.0,589.0,4,0,2018,3,28,2,3,5,3,10.992424242424242,8.9,8.24934929724102
805,1130,145.0,1.0,883.0,0,0,2018,12,10,0,0,5,8,10.992424242424242,0.85,3.9402271368798565
1211,1339,88.0,1.0,386.0,3,3,2018,4,14,2,2,0,3,23.25,5.432558139534883,3.8531746031746033
2200,2253,53.0,1.0,160.0,0,0,2019,10,26,1,1,5,0,3.3743589743589744,3.3333333333333335,5.078223270440252
525,910,165.0,1.0,1057.0,0,0,2019,1,10,0,0,0,1,6.101010101010101,11.274809160305344,3.9402271368798565
600,659,59.0,1.0,214.0,0,0,2018,12,10,0,0,8,9,3.246987951807229,5.653846153846154,3.8531746031746033
600,920,140.0,1.0,936.0,2,4,2019,3,1,0,0,0,9,4.353191489361702,-1.4881889763779528,3.9402271368798565
645,907,82.0,1.0,338.0,0,0,2018,11,15,0,0,7,0,1.3088235294117647,9.221276595744682,5.078223270440252
820,1032,132.0,1.0,821.0,0,1,2018,5,4,0,0,2,2,14.785714285714286,-8.0,6.519685039370079
1100,1219,139.0,1.0,621.0,3,2,2019,1,17,0,2,8,2,0.2987012987012987,6.31640625,5.078223270440252
1400,1455,175.0,1.0,1069.0,3,0,2019,1,9,2,2,6,0,0.5932203389830508,2.7577092511013217,3.9402271368798565
1412,1457,45.0,1.0,73.0,3,2,2018,9,3,2,2,5,0,10.992424242424242,-5.066666666666666,8.24934929724102
1835,2215,160.0,1.0,1108.0,1,2,2019,1,12,3,1,6,1,9.616279069767442,11.274809160305344,3.9402271368798565
1825,2107,162.0,1.0,903.0,0,0,2019,3,19,3,1,9,1,-1.625,-0.040169133192389,3.8531746031746033
915,1400,405.0,1.0,2607.0,3,1,2018,2,6,0,2,7,5,-1.7083333333333333,5.107142857142857,0.2486865148861646
605,735,90.0,1.0,369.0,0,2,2018,9,19,0,0,8,6,0.2987012987012987,5.1256830601092895,3.9402271368798565
1445,1540,55.0,1.0,253.0,4,0,2019,10,11,2,2,7,5,-11.703703703703704,0.0,0.2486865148861646
833,1026,113.0,1.0,667.0,3,2,2019,3,9,0,0,2,9,20.82941176470588,15.789473684210526,12.312328767123288
1650,1911,81.0,1.0,296.0,1,0,2018,9,18,2,3,3,2,8.521739130434783,4.245614035087719,5.078223270440252
1523,1558,35.0,1.0,68.0,0,5,2019,4,16,2,2,10,10,11.73913043478261,-8.0,12.312328767123288
2020,2310,110.0,1.0,738.0,1,1,2019,5,9,3,1,0,9,6.101010101010101,-1.4881889763779528,3.9402271368798565
1311,1545,154.0,1.0,801.0,3,0,2018,12,20,2,2,3,8,8.521739130434783,5.974789915966387,5.078223270440252
915,1030,75.0,1.0,281.0,1,1,2019,6,13,0,0,8,9,0.2987012987012987,2.7941176470588234,3.9402271368798565
615,1152,217.0,1.0,1532.0,0,2,2019,4,13,0,0,7,3,2.4728682170542635,5.432558139534883,3.8531746031746033
1436,1800,204.0,1.0,1197.0,0,0,2019,11,26,2,3,9,1,8.71359223300971,10.2,12.312328767123288
1452,1650,118.0,1.0,577.0,0,0,2019,6,14,2,2,8,1,0.2987012987012987,-0.040169133192389,3.8531746031746033
930,1150,140.0,1.0,842.0,0,0,2019,9,20,0,0,8,1,0.2987012987012987,0.3163265306122449,3.9402271368798565
645,806,81.0,1.0,175.0,1,1,2019,10,2,0,0,3,3,-0.16666666666666666,5.432558139534883,3.8531746031746033
600,719,79.0,1.0,300.0,0,2,2018,2,19,0,0,2,1,9.818181818181818,-0.040169133192389,3.8531746031746033
1745,2015,90.0,1.0,389.0,3,0,2019,7,13,3,3,7,4,3.3659574468085105,-7.142857142857143,0.2486865148861646
1654,1714,80.0,1.0,332.0,0,0,2019,10,18,2,3,2,7,2.3117647058823527,6.486486486486487,3.8531746031746033
650,726,36.0,1.0,100.0,5,2,2018,8,15,0,0,7,5,-4.416666666666667,2.1475409836065573,1.0377358490566038
1940,2125,105.0,1.0,438.0,1,0,2019,4,12,3,1,3,3,8.521739130434783,-5.454545454545454,8.24934929724102
1700,1940,100.0,1.0,533.0,0,0,2018,9,17,3,3,3,1,-11.333333333333334,-0.040169133192389,3.8531746031746033
840,944,64.0,1.0,182.0,1,1,2019,10,6,0,0,8,9,22.07547169811321,4.354838709677419,8.24934929724102
1855,1940,165.0,1.0,1090.0,0,0,2019,11,1,3,3,6,0,6.6125,2.7577092511013217,3.9402271368798565
730,902,92.0,1.0,455.0,0,1,2019,5,9,0,0,2,9,-3.909090909090909,-18.0,9.975708502024291
600,855,115.0,1.0,610.0,3,0,2019,12,23,0,0,1,2,1.411764705882353,2.8487394957983194,3.8531746031746033
1102,1416,134.0,1.0,708.0,0,0,2019,5,25,0,2,0,1,7.705882352941177,0.8445945945945946,5.078223270440252
820,1048,208.0,1.0,986.0,0,2,2019,3,1,0,0,3,8,11.366071428571429,5.974789915966387,3.8531746031746033
1130,1200,90.0,1.0,286.0,0,0,2018,7,13,0,2,1,2,11.441176470588236,6.31640625,8.24934929724102
812,915,63.0,1.0,109.0,0,0,2018,11,14,0,0,3,2,4.7272727272727275,6.31640625,5.078223270440252
1345,1450,65.0,1.0,231.0,0,2,2019,3,19,2,2,5,5,5.15566037735849,0.3,3.9402271368798565
1155,1420,265.0,1.0,1845.0,0,2,2019,8,4,0,2,3,5,14.764705882352942,5.147465437788019,3.9402271368798565
750,949,119.0,1.0,629.0,1,1,2018,9,1,0,0,2,9,7.961538461538462,9.606741573033707,5.078223270440252
1715,1958,163.0,1.0,937.0,3,0,2019,11,3,3,3,2,9,20.82941176470588,11.220095693779903,8.24934929724102
1020,1235,135.0,1.0,838.0,0,0,2018,5,7,0,2,7,5,-3.6666666666666665,-0.1623931623931624,3.9402271368798565
1740,2028,168.0,1.0,937.0,0,1,2018,6,12,3,3,8,1,12.975961538461538,6.5423728813559325,9.975708502024291
1515,1543,88.0,1.0,296.0,0,0,2018,12,10,2,2,3,2,2.0307692307692307,6.31640625,5.078223270440252
1025,1824,299.0,1.0,2239.0,3,2,2018,9,4,0,3,7,1,-0.7631578947368421,25.071428571428573,3.8531746031746033
1845,1855,70.0,1.0,337.0,1,1,2018,8,17,3,3,3,7,2.0307692307692307,5.515463917525773,3.9402271368798565
1910,2000,50.0,1.0,74.0,0,0,2018,5,28,3,3,3,2,-22.0,2.8487394957983194,3.8531746031746033
1758,2038,100.0,1.0,516.0,0,2,2019,1,17,3,3,5,3,10.992424242424242,-15.285714285714286,8.24934929724102
1135,1259,204.0,1.0,1269.0,0,0,2019,5,24,0,2,2,0,2.3117647058823527,-0.15384615384615385,3.8531746031746033
1857,2230,153.0,1.0,773.0,0,1,2018,4,29,3,1,3,9,8.521739130434783,6.0,16.312883435582823
1312,1729,197.0,1.0,1250.0,0,1,2018,9,20,2,3,5,2,-3.074829931972789,6.31640625,5.078223270440252
1759,1924,85.0,1.0,305.0,3,2,2019,9,5,3,3,8,9,8.6875,-0.2,5.078223270440252
605,755,110.0,1.0,577.0,0,1,2018,5,10,0,0,2,9,2.3117647058823527,-1.4881889763779528,3.9402271368798565
1725,1806,41.0,1.0,99.0,1,0,2018,7,2,3,3,7,5,3.3659574468085105,6.0,0.2486865148861646
908,1005,177.0,1.0,1024.0,1,0,2018,8,17,0,0,1,0,11.441176470588236,7.986149584487535,8.24934929724102
1855,2000,65.0,1.0,260.0,0,2,2018,3,21,3,3,5,4,10.992424242424242,29.0,8.24934929724102
2209,2334,85.0,1.0,394.0,0,1,2018,8,29,1,1,2,2,6.201438848920863,2.8,5.078223270440252
1955,2107,72.0,1.0,229.0,1,1,2018,5,19,3,1,3,2,11.366071428571429,24.59016393442623,3.8531746031746033
1505,1655,110.0,1.0,510.0,0,0,2018,3,9,2,2,3,7,8.521739130434783,6.166666666666667,5.078223270440252
1225,1613,168.0,1.0,1008.0,3,0,2018,11,11,2,2,0,9,4.353191489361702,11.220095693779903,8.24934929724102
1230,1550,140.0,1.0,733.0,1,0,2019,9,25,2,2,3,9,8.521739130434783,5.653846153846154,8.24934929724102
1445,1613,88.0,1.0,388.0,1,1,2018,7,16,2,2,3,9,2.140625,9.756756756756756,8.24934929724102
1340,1630,110.0,1.0,628.0,3,0,2018,2,27,2,2,5,0,5.15566037735849,7.986149584487535,3.9402271368798565
1000,1234,154.0,1.0,946.0,3,0,2018,1,3,0,2,2,6,2.3117647058823527,5.1256830601092895,3.8531746031746033
745,907,142.0,1.0,589.0,3,1,2018,1,10,0,0,2,2,13.333333333333334,6.31640625,5.078223270440252
1040,1243,123.0,1.0,557.0,3,4,2019,4,27,0,2,0,2,5.0,6.31640625,8.24934929724102
1227,1345,78.0,1.0,319.0,3,2,2019,3,12,2,2,2,1,9.53191489361702,11.274809160305344,12.312328767123288
1420,1555,155.0,1.0,862.0,2,0,2018,11,8,2,2,5,5,10.992424242424242,12.547231270358306,3.9402271368798565
903,1030,87.0,1.0,399.0,0,0,2018,9,23,0,0,2,1,2.3117647058823527,-9.88888888888889,3.8531746031746033
1002,1228,266.0,1.0,1723.0,0,0,2018,12,30,0,2,3,5,8.521739130434783,3.2777777777777777,8.24934929724102
1609,1910,121.0,1.0,598.0,0,0,2018,2,4,2,3,7,0,11.5,9.221276595744682,5.078223270440252
1434,1539,65.0,1.0,130.0,0,2,2018,4,10,2,2,2,1,7.851851851851852,0.8445945945945946,5.078223270440252
630,840,310.0,1.0,1995.0,0,0,2018,11,14,0,0,3,5,2.0307692307692307,12.547231270358306,3.8531746031746033
1010,1149,99.0,1.0,451.0,0,0,2018,8,28,0,0,1,9,11.441176470588236,9.756756756756756,8.24934929724102
837,1012,95.0,1.0,391.0,3,0,2019,2,4,0,0,5,0,-3.074829931972789,7.986149584487535,3.8531746031746033
830,935,65.0,1.0,106.0,3,0,2018,12,6,0,0,1,1,-0.6666666666666666,-0.040169133192389,3.8531746031746033
1316,1639,143.0,1.0,908.0,2,2,2018,4,3,2,2,0,9,4.353191489361702,9.756756756756756,3.8531746031746033
1845,2035,110.0,1.0,489.0,0,0,2019,9,30,3,3,2,8,-6.176470588235294,1.1374407582938388,8.24934929724102
1750,2041,111.0,1.0,588.0,3,2,2018,12,5,3,3,3,9,8.521739130434783,9.756756756756756,8.24934929724102
2020,2305,105.0,1.0,528.0,3,0,2018,3,22,3,1,0,2,4.353191489361702,2.8487394957983194,3.8531746031746033
914,1754,340.0,1.0,2548.0,0,2,2018,3,4,0,3,7,9,2.0987654320987654,11.220095693779903,0.2486865148861646
1412,1708,356.0,1.0,2556.0,3,1,2018,4,4,2,3,7,5,-0.7631578947368421,2.1475409836065573,8.24934929724102
2008,2227,139.0,1.0,853.0,0,1,2018,10,2,3,1,2,9,2.3117647058823527,8.88,3.8531746031746033
1330,1459,89.0,1.0,489.0,3,0,2019,4,22,2,2,6,3,7.569148936170213,-9.0,5.078223270440252
800,905,65.0,1.0,202.0,0,5,2019,6,22,0,0,8,6,8.6875,-6.0,12.312328767123288
700,959,119.0,1.0,678.0,0,0,2018,8,23,0,0,3,9,8.521739130434783,9.606741573033707,5.078223270440252
2230,2350,80.0,1.0,265.0,0,2,2019,2,16,1,1,9,9,8.71359223300971,7.739130434782608,12.312328767123288
1300,1550,110.0,1.0,612.0,1,1,2018,9,13,2,2,1,1,2.4909090909090907,0.3163265306122449,3.9402271368798565
1626,1825,119.0,1.0,594.0,1,2,2018,11,4,2,3,2,2,2.3117647058823527,2.8487394957983194,3.8531746031746033
1348,1608,140.0,1.0,846.0,0,0,2018,7,6,2,2,7,5,-1.7083333333333333,0.3,12.312328767123288
1245,1940,235.0,1.0,1749.0,0,0,2018,8,28,2,3,5,2,5.15566037735849,2.8487394957983194,3.9402271368798565
1435,1641,186.0,1.0,1107.0,0,1,2018,11,6,2,2,5,5,3.3743589743589744,4.6437246963562755,0.2486865148861646
515,618,123.0,1.0,621.0,4,3,2018,11,15,0,0,8,2,0.2987012987012987,6.31640625,8.24934929724102
814,1048,94.0,1.0,370.0,0,1,2018,1,10,0,0,7,0,-0.7631578947368421,9.221276595744682,8.24934929724102
724,822,58.0,1.0,175.0,1,1,2018,10,26,0,0,2,9,6.201438848920863,-3.7142857142857144,5.078223270440252
1003,1245,102.0,1.0,460.0,0,0,2018,6,7,0,2,2,1,4.285714285714286,0.8445945945945946,5.078223270440252
2000,2225,145.0,1.0,873.0,0,2,2018,12,10,3,1,8,1,-5.5,0.3163265306122449,3.9402271368798565
530,721,111.0,1.0,549.0,1,2,2019,9,7,0,0,9,2,13.16,2.8487394957983194,3.8531746031746033
1158,1551,173.0,1.0,1068.0,1,0,2019,5,19,0,2,0,1,6.101010101010101,-0.5096153846153846,5.078223270440252
1659,1912,193.0,1.0,1008.0,1,2,2019,6,17,2,3,8,3,12.975961538461538,5.432558139534883,8.24934929724102
1745,1959,134.0,1.0,700.0,1,0,2018,10,3,3,3,0,7,4.353191489361702,6.486486486486487,3.8531746031746033
920,1014,54.0,1.0,185.0,1,1,2019,2,11,0,0,2,1,6.201438848920863,-9.307692307692308,5.078223270440252
1520,1830,130.0,1.0,816.0,0,2,2018,1,24,2,3,2,9,-6.176470588235294,7.032258064516129,5.078223270440252
1300,1614,254.0,1.0,1389.0,0,1,2019,1,11,2,2,8,8,8.6875,5.974789915966387,5.078223270440252
1614,1947,153.0,1.0,874.0,0,0,2018,8,31,2,3,6,1,0.5932203389830508,-0.040169133192389,3.8531746031746033
821,1000,99.0,1.0,406.0,1,2,2019,3,20,0,0,3,9,2.0307692307692307,9.606741573033707,5.078223270440252
1625,1745,80.0,1.0,353.0,3,0,2018,12,20,2,3,7,5,0.6896551724137931,0.3,3.9402271368798565
914,1128,74.0,1.0,316.0,0,1,2018,6,5,0,0,3,2,8.521739130434783,6.126984126984127,5.078223270440252
1030,1408,338.0,1.0,1990.0,1,2,2018,2,22,0,2,8,0,4.371621621621622,-2.1129943502824857,3.8531746031746033
1956,2100,64.0,1.0,209.0,1,0,2019,2,20,3,1,7,5,-0.7631578947368421,-5.833333333333333,5.078223270440252
1030,1246,316.0,1.0,2133.0,0,0,2019,8,30,0,2,8,0,12.975961538461538,9.221276595744682,8.24934929724102
905,1636,271.0,1.0,2079.0,0,0,2019,10,7,0,2,7,2,3.6157205240174672,2.8487394957983194,3.8531746031746033
1340,1520,220.0,1.0,1363.0,1,0,2019,5,24,2,2,0,5,-1.6527777777777777,12.547231270358306,3.9402271368798565
600,753,113.0,1.0,547.0,3,0,2018,1,26,0,0,2,9,2.3117647058823527,7.032258064516129,5.078223270440252
2205,2320,135.0,1.0,853.0,1,0,2018,6,14,1,1,5,5,10.992424242424242,3.2777777777777777,3.9402271368798565
1517,1722,125.0,1.0,692.0,0,2,2018,4,29,2,3,2,9,2.3117647058823527,20.5,3.8531746031746033
610,715,65.0,1.0,281.0,1,1,2019,9,11,0,0,8,9,2.8823529411764706,-1.4881889763779528,3.9402271368798565
1359,1521,82.0,1.0,300.0,1,0,2019,7,28,2,2,2,1,9.818181818181818,-0.040169133192389,3.8531746031746033
653,815,82.0,1.0,232.0,3,1,2018,8,31,0,0,0,3,23.321428571428573,5.432558139534883,3.8531746031746033
2020,2110,50.0,1.0,158.0,0,0,2019,9,3,3,1,6,8,7.569148936170213,9.6,5.078223270440252
2145,2348,123.0,1.0,594.0,3,0,2019,11,10,1,1,2,1,6.568421052631579,-0.040169133192389,5.078223270440252
745,1102,137.0,1.0,868.0,0,0,2018,12,24,0,0,5,8,3.3743589743589744,5.974789915966387,5.078223270440252
615,713,58.0,1.0,89.0,3,1,2019,12,6,0,0,7,5,5.230769230769231,12.547231270358306,8.24934929724102
650,1058,188.0,1.0,1310.0,1,1,2019,8,3,0,0,0,1,4.353191489361702,6.5423728813559325,3.8531746031746033
1741,1945,124.0,1.0,615.0,0,2,2018,6,3,3,3,6,3,7.380952380952381,5.432558139534883,3.8531746031746033
1920,1955,35.0,1.0,87.0,0,0,2018,4,18,3,3,8,9,-7.0,-7.0,8.24934929724102
715,1017,182.0,1.0,1096.0,1,1,2018,7,23,0,0,2,9,6.568421052631579,5.653846153846154,3.8531746031746033
1959,2209,130.0,1.0,813.0,0,2,2018,10,8,3,1,2,6,6.201438848920863,9.363636363636363,5.078223270440252
1606,2015,369.0,1.0,2300.0,0,0,2019,2,9,2,3,9,0,8.71359223300971,9.221276595744682,5.078223270440252
1921,2220,179.0,1.0,1028.0,3,2,2019,4,25,3,1,2,9,6.375,8.962962962962964,12.312328767123288
725,1550,325.0,1.0,2569.0,0,1,2018,9,10,0,2,7,9,2.0987654320987654,8.962962962962964,0.2486865148861646
1800,2046,286.0,1.0,1846.0,3,0,2018,1,14,3,3,3,5,8.521739130434783,5.147465437788019,8.24934929724102
1620,1815,175.0,1.0,1012.0,1,2,2018,3,30,2,3,8,3,3.246987951807229,4.414634146341464,3.9402271368798565
1750,2041,291.0,1.0,1911.0,1,0,2018,1,27,3,3,6,5,7.386666666666667,5.147465437788019,-8.6
1545,1825,160.0,1.0,978.0,0,1,2019,3,2,2,3,7,5,3.3659574468085105,5.229166666666667,0.2486865148861646
1255,1610,135.0,1.0,1012.0,0,1,2019,1,5,2,2,0,9,-1.0526315789473684,7.032258064516129,3.9402271368798565
1338,1424,106.0,1.0,583.0,3,2,2019,3,10,2,2,6,0,-3.608695652173913,2.7577092511013217,6.519685039370079
600,905,125.0,1.0,733.0,3,0,2019,2,26,0,0,3,9,8.521739130434783,5.653846153846154,8.24934929724102
1555,25,330.0,1.0,2496.0,3,0,2019,6,8,2,1,7,6,3.3659574468085105,5.1256830601092895,0.2486865148861646
1500,1653,113.0,1.0,508.0,3,0,2019,12,7,2,2,2,2,2.3117647058823527,3.4166666666666665,3.8531746031746033
2045,2155,70.0,1.0,358.0,0,2,2019,6,21,3,1,7,5,3.2857142857142856,-3.242424242424242,3.9402271368798565
1750,1840,50.0,1.0,67.0,1,1,2018,9,29,3,3,3,2,8.521739130434783,-1.6388888888888888,8.24934929724102
1659,1904,125.0,1.0,630.0,1,2,2018,12,14,2,3,7,5,-3.3333333333333335,12.547231270358306,5.078223270440252
1019,1530,191.0,1.0,1346.0,3,2,2019,12,28,0,2,7,8,1.3088235294117647,1.1374407582938388,8.24934929724102
645,815,90.0,1.0,460.0,3,2,2018,1,20,0,0,6,3,9.616279069767442,-0.618421052631579,3.9402271368798565
1516,1708,112.0,1.0,534.0,0,1,2019,12,21,2,3,8,1,22.07547169811321,-0.040169133192389,3.8531746031746033
1450,2045,235.0,1.0,1750.0,0,0,2019,11,16,2,3,7,2,-0.7631578947368421,8.442477876106194,3.9402271368798565
930,1410,160.0,1.0,1067.0,0,0,2018,8,31,0,2,5,8,5.15566037735849,5.920634920634921,3.9402271368798565
1859,2054,115.0,1.0,564.0,3,1,2018,4,9,3,3,8,1,3.1333333333333333,0.8445945945945946,5.078223270440252
715,956,161.0,1.0,944.0,0,2,2018,3,28,0,0,2,9,20.82941176470588,8.962962962962964,3.8531746031746033
1755,1858,63.0,1.0,157.0,0,0,2018,5,3,3,3,9,9,14.666666666666666,9.606741573033707,5.078223270440252
1020,1245,265.0,1.0,1587.0,1,0,2018,2,7,0,2,2,0,2.3117647058823527,9.221276595744682,3.9402271368798565
1635,1841,126.0,1.0,577.0,0,0,2018,2,3,2,3,8,1,0.2987012987012987,-0.040169133192389,3.8531746031746033
1215,1351,96.0,1.0,337.0,1,2,2019,12,23,2,2,7,5,-0.7631578947368421,5.147465437788019,8.24934929724102
1755,1925,150.0,1.0,590.0,2,1,2019,3,2,3,3,5,5,-3.074829931972789,12.547231270358306,8.24934929724102
950,1123,93.0,1.0,482.0,0,0,2018,8,21,0,0,6,8,7.569148936170213,-11.0,5.078223270440252
2104,2355,111.0,1.0,715.0,0,0,2019,12,2,1,1,7,8,-0.7631578947368421,2.727272727272727,5.078223270440252
1550,1715,85.0,1.0,441.0,0,2,2019,8,8,2,3,6,8,0.5,0.85,3.9402271368798565
1335,1645,190.0,1.0,1204.0,1,1,2018,6,24,2,2,9,1,12.153846153846153,0.3163265306122449,3.9402271368798565
1906,2211,185.0,1.0,1101.0,1,2,2019,3,29,3,1,8,1,-20.333333333333332,-4.0,6.519685039370079
715,905,170.0,1.0,867.0,3,1,2019,6,19,0,0,9,2,8.71359223300971,6.31640625,8.24934929724102
1600,1817,197.0,1.0,1107.0,0,1,2019,12,15,2,3,5,5,3.3743589743589744,4.6437246963562755,3.8531746031746033
